Index,Result,Crab,Hunter,Recall,Recall Hunter,Scorpion,Beetle,Blink,Blink Hunter,Gunbot,Missilebot,Wasp,Hornet,Knight,Crossbow,Ballista,King Crab,Crusader,Bomber,Shocker,Recall Shocker,Mortar,Swift Shocker,Heavy Hunter,Destroyer,Raider,Turret,Heavy Ballista,Predator,Sniper,Advanced Blink,Assaultbot,Behemoth,Gargantua,Butterfly,Dragonfly,Falcon,Airship,Advanced Recall,Mammoth,Stinger,Flak Turret,Bulwark,Katbus,Locust,Kraken,Valkyrie,Artillery,Advancedbot,Advanced Destroyer,Skill,
117,4975.00,0,-52,0,0,0,27,0,0,41,0,0,0,-23,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11559.24,
118,9900.00,0,23,0,0,0,0,-71,0,0,0,0,-28,1,0,0,0,0,0,-1,0,0,0,0,0,3,7,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.55,
119,1775.00,0,0,0,0,0,0,-18,0,0,0,84,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6608.63,
120,8075.00,0,0,0,0,0,0,0,10,-104,0,0,0,-9,1,1,0,0,0,-11,0,0,0,0,0,-1,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,-2809.63,
121,-8050.00,0,0,44,0,0,0,0,-29,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6373.45,
122,-5775.00,20,0,0,-52,-37,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857.72,
123,-4000.00,0,1,0,0,0,0,0,0,-146,62,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5240.76,
124,-9987.50,0,0,0,0,0,-45,-38,0,0,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.85,
125,3312.50,0,0,0,-27,0,13,0,0,0,0,173,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8782.76,
126,-7350.00,0,0,-49,-8,0,11,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,-4774.82,
127,-6300.00,0,1,0,0,0,0,-54,14,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,-1,0,0,0,1,0,0,16,0,0,0,4238.56,
128,9512.50,0,-30,0,8,0,-69,0,0,2,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1757.67,
129,-300.00,0,0,0,0,0,4,0,0,-11,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8717.69,
130,2575.00,0,0,0,0,-168,0,0,6,54,0,0,0,0,-5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,7,4,-871.85,
131,2800.00,94,0,0,0,-1,0,0,-1,0,0,10,0,0,0,-14,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.41,
132,-2062.50,0,0,0,-16,0,-65,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540.15,
133,1787.50,0,68,0,0,0,0,31,-10,0,0,0,0,-29,0,-8,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8338.27,
134,-2337.50,0,0,0,0,11,0,0,19,0,0,-33,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180.79,
135,8250.00,2,0,0,0,0,-2,0,84,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278.13,
136,-10100.00,-34,0,0,0,0,0,-49,0,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,0,8786.94,
137,11000.00,-27,0,0,0,0,54,0,0,0,36,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,4743.48,
138,10500.00,1,0,0,0,0,0,1,-16,0,0,0,0,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5504.42,
139,3000.00,0,0,0,0,0,0,0,-9,55,0,111,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,-22,0,0,-1,0,0,0,0,0,0,0,0,2384.12,
140,-1100.00,0,0,0,0,0,29,0,-11,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4736.89,
141,9400.00,-10,1,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,-13,0,0,0,0,0,0,0,0,-6456.27,
142,2650.00,0,-1,-45,0,161,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945.06,
143,-2250.00,0,0,-14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.47,
144,3512.50,0,0,0,0,48,0,-8,26,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-4,0,0,0,-20,0,0,0,0,0,0,-1,21,0,11,0,0,0,6036.94,
145,10500.00,25,0,0,-30,-53,1,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,1,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,10269.09,
146,-3187.50,0,0,0,0,18,0,0,0,-77,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,-14,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.51,
147,-1650.00,0,-35,0,46,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8173.97,
148,-7837.50,0,-27,0,0,0,36,0,-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-16,0,0,9,0,-2,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10205.69,
149,11775.00,0,0,15,0,0,0,0,0,0,0,-26,-3,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,16,0,0,0,0,0,-31,0,0,-1,0,0,0,0,0,0,0,0,0,-1294.32,
150,-8525.00,0,0,0,0,-1,0,0,-27,32,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,-25,0,0,0,0,0,0,0,0,0,747.48,
151,4400.00,0,0,0,0,0,-1,0,0,0,0,0,50,0,-4,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6830.31,
152,-6600.00,0,0,0,0,0,0,-14,7,0,0,0,0,-17,0,-4,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7541.75,
153,-7037.50,0,-10,-89,0,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4249.85,
154,-6975.00,0,25,-1,0,0,0,0,0,56,0,0,0,0,0,1,-1,0,-36,0,0,0,3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,-1,0,0,-5,0,0,0,0,0,0,0,0,0,-3405.17,
155,-1487.50,0,0,0,0,-27,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3124.13,
156,5437.50,0,0,-75,0,0,0,0,0,0,0,-48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,1,0,0,0,0,0,-2187.18,
157,-7425.00,0,0,0,4,0,19,0,-35,0,-64,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3921.03,
158,550.00,0,0,0,-12,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898.19,
159,6875.00,-37,0,0,0,-125,42,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12514.88,
160,1512.50,0,-64,-31,78,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.35,
161,-962.50,0,0,0,0,0,1,-2,-7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9514.48,
162,-2712.50,0,-1,0,-47,1,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,-15,0,0,0,0,0,0,0,-4,0,0,-9,9907.48,
163,-7050.00,72,0,0,0,0,0,0,-1,0,0,55,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-7920.63,
164,1250.00,0,0,0,-1,0,4,10,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2455.71,
165,-1087.50,-5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84,
166,1337.50,-2,0,0,-14,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753.89,
167,-762.50,30,0,0,0,-46,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9665.07,
168,-4587.50,0,0,0,0,0,-41,0,0,-24,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11004.02,
169,-8475.00,0,0,12,0,0,0,-2,0,0,-1,0,0,16,0,0,0,0,0,-11,0,0,0,-1,0,0,0,0,0,0,0,-19,0,-1,0,0,0,6,0,0,0,0,-1,1,0,0,0,0,72,-1,-6911.32,
170,8575.00,0,0,-1,0,0,0,53,0,0,0,58,0,0,-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8655.82,
171,-3500.00,0,0,0,0,-34,-1,0,0,112,0,0,0,0,6,1,-5,0,0,0,0,0,0,0,-24,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9239.68,
172,2512.50,0,0,0,0,-16,11,0,0,34,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5906.84,
173,10037.50,0,0,0,0,0,0,0,79,0,0,-60,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250.02,
174,5750.00,18,0,0,0,0,0,0,0,0,-1,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11101.43,
175,-1800.00,0,0,0,0,0,0,-14,0,0,0,0,6,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.59,
176,-4387.50,0,0,-32,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,-10,0,0,0,0,0,21,0,0,4290.15,
177,-2887.50,0,25,0,0,70,-31,0,0,0,0,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1182.53,
178,-9837.50,0,0,0,5,0,72,-1,0,-13,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,-14,0,0,0,5,-2,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-4125.33,
179,1375.00,-44,82,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,-1,-8,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9734.61,
180,13125.00,0,-11,-32,2,0,3,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8531.38,
181,7450.00,5,0,0,0,0,0,0,42,0,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9467.57,
182,-3537.50,0,0,0,0,0,0,0,93,-136,0,0,-13,0,0,0,0,0,-11,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3184.06,
183,-8600.00,0,49,0,0,-116,0,0,0,0,0,0,23,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144.03,
184,5000.00,0,0,0,-58,0,-16,0,0,86,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,7815.74,
185,12700.00,0,0,0,0,0,0,0,0,0,0,-30,-2,1,0,-1,0,0,0,0,0,0,5,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6108.53,
186,-875.00,0,0,0,0,0,-45,77,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5909.25,
187,7300.00,0,0,0,0,0,0,10,-5,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,-8,0,0,0,0,0,0,0,55,0,-9654.53,
188,-5225.00,0,-35,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8711.27,
189,-4200.00,26,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,-1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072.35,
190,3075.00,0,0,0,0,34,0,-22,0,0,0,93,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12355.53,
191,-1025.00,0,0,17,0,0,-23,0,21,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12479.40,
192,-437.50,52,0,0,0,0,-50,0,0,0,0,32,-6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-14544.85,
193,4175.00,0,1,45,-8,0,0,0,0,0,0,-21,0,0,0,0,0,-3,19,0,-17,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6273.55,
194,-4037.50,0,0,76,0,0,0,0,19,-187,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1178.72,
195,-3275.00,0,0,0,0,0,-31,-8,0,9,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2828.84,
196,-3062.50,-10,1,0,0,26,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,-6,0,0,1,0,0,0,-16,411.14,
197,-10087.50,0,0,0,1,0,0,-9,0,0,-60,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,0,0,0,-1,0,1,0,0,0,0,0,-14,0,-7325.92,
198,7987.50,0,-6,21,0,0,0,0,60,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,0,0,-9883.94,
199,3050.00,0,0,0,0,0,14,0,0,0,0,0,-9,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.24,
200,-5500.00,0,0,0,0,0,-43,6,0,-12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3822.02,
201,4200.00,0,0,0,0,21,-71,0,0,178,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8117.27,
202,-7700.00,10,0,0,-63,-13,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-3673.86,
203,9412.50,0,0,0,0,0,0,0,8,0,0,4,-1,0,-7,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2801.75,
204,5900.00,80,0,0,0,0,0,0,0,-84,0,0,0,9,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6343.88,
205,-6237.50,0,0,-78,0,0,12,0,-2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1023.97,
206,2225.00,0,-6,0,0,0,0,0,0,0,0,0,6,7,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.11,
207,11375.00,0,0,8,0,28,-22,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,-12,0,0,0,0,0,0,0,-12,0,0,0,0,-2,0,0,0,0,0,1,0,0,0,2,-7557.57,
208,-3437.50,0,1,0,0,0,0,0,-66,0,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10128.84,
209,-2625.00,0,0,83,0,-125,0,-14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,2,0,0,0,0,0,0,0,0,0,0,7622.70,
210,12000.00,0,0,0,0,0,-36,0,1,0,0,-85,66,0,0,0,0,0,0,0,0,7,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1672.47,
211,-1600.00,0,0,0,0,0,0,1,0,0,0,0,17,-6,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-183.57,
212,5400.00,0,0,56,0,0,-50,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1843.83,
213,-13025.00,0,0,0,0,17,0,0,0,0,37,0,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3798.30,
214,-1787.50,44,0,0,0,0,-38,0,0,0,0,111,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-178.41,
215,-7725.00,0,0,-1,-23,23,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,1420.95,
216,875.00,0,-6,11,0,0,0,-11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720.94,
217,6662.50,0,0,0,-1,127,0,0,0,0,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-816.60,
218,-4312.50,0,0,-75,-15,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6,0,13,0,0,0,0,0,0,0,0,0,5727.52,
219,-4262.50,0,0,15,0,0,-85,28,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6236.17,
220,-5362.50,0,0,0,-23,0,0,0,68,0,-76,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8508.75,
221,6412.50,-16,0,0,0,0,0,36,0,0,0,0,-14,0,22,0,-16,0,0,0,0,0,0,0,0,-11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5946.21,
222,-2850.00,0,0,0,0,0,0,59,0,-97,0,-63,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3607.74,
223,11112.50,-29,0,-69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5129.13,
224,-2300.00,0,0,0,0,-111,0,0,0,-10,0,153,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908.66,
225,-8750.00,0,14,0,0,0,0,0,0,-77,0,0,0,0,36,0,0,0,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,1214.63,
226,6875.00,0,-13,0,0,0,0,0,0,-34,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,692.62,
227,10987.50,0,30,0,0,0,0,9,-17,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,0,0,0,0,0,-1,0,2,0,0,14,0,0,0,10656.65,
228,7800.00,-7,0,-12,0,0,0,13,0,0,0,0,57,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3,-8646.01,
229,6737.50,0,-21,-16,11,0,0,0,0,0,3,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-5390.19,
230,-6800.00,0,0,0,4,0,0,0,-2,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,-28,4,0,0,0,0,0,0,0,0,0,0,8952.65,
231,-8112.50,0,0,-1,0,0,67,0,0,0,0,65,-29,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,-2,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2502.78,
232,2250.00,0,14,0,0,0,-16,0,-5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.36,
233,4125.00,0,26,-14,0,111,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-10,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3084.58,
234,4275.00,0,-31,0,0,0,0,0,0,0,-4,41,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10956.59,
235,7700.00,0,0,64,0,0,-16,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,-217.17,
