Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Advanced Mortar,7.86,0.08,2.86,31.37,0.00,0.00,97.14,49.94
vs. Blaster,18.22,0.18,2.85,37.25,0.00,0.00,97.15,49.77
vs. Butterfly,39.90,0.40,6.33,46.83,0.00,0.00,93.67,49.59
vs. Dragonfly,39.45,0.39,6.38,45.81,0.00,0.00,93.62,49.66
vs. Falcon,36.84,0.37,6.27,41.73,0.00,0.00,93.73,49.93
vs. Airship,39.06,0.39,6.35,45.54,0.00,0.00,93.65,49.67
vs. Advanced Recall,1.60,0.02,6.42,46.42,0.00,0.00,93.58,49.62
vs. Mammoth,47.43,0.47,6.35,44.63,0.00,0.00,93.65,49.74
vs. Stinger,17.81,0.18,6.29,57.94,0.00,0.00,93.71,48.84
vs. Flak Turret,-2.10,-0.02,6.28,55.55,0.00,0.00,93.72,49.00
vs. Bulwark,68.72,0.69,2.80,33.79,0.00,0.00,97.20,49.86
vs. Katbus,71.88,0.72,2.87,37.64,0.00,0.00,97.13,49.76
vs. Locust,12.91,0.13,2.90,45.75,0.00,0.00,97.10,49.52
vs. Kraken,231.48,2.31,1.18,12.35,0.00,0.00,98.82,49.85
vs. Predator,5.65,0.06,2.92,48.98,0.00,0.00,97.08,49.42
vs. Valkyrie,35.00,0.35,2.89,44.57,0.00,0.00,97.11,49.56
vs. Artillery,11.24,0.11,2.83,42.16,0.00,0.00,97.17,49.62
vs. Advanced Destroyer,9.70,0.10,2.92,43.20,0.00,0.00,97.08,49.60
vs. Shade,38.16,0.38,2.91,43.76,0.00,0.00,97.09,49.58
vs. Ranking,-0.00,-0.01,0.00,0.00,100.00,49.41,0.00,0.00
vs. Aggression,0.04,0.04,0.00,0.00,100.00,49.41,0.00,0.00
Crab,9.29,0.09,7.11,61.78,0.00,0.00,92.89,58.60
Hunter,-10.93,-0.11,7.11,55.49,0.00,0.00,92.89,59.08
Guardian Shield,155.56,1.56,7.11,69.16,0.00,0.00,92.89,58.03
Matter,0.26,0.26,95.06,59.43,4.93,47.07,0.01,65.52
Energy,0.00,0.04,0.00,0.00,0.00,0.00,100.00,58.82
Bandwidth,0.55,0.01,95.20,59.39,4.79,47.62,0.01,44.83
Health,0.03,0.39,95.07,59.41,4.92,47.53,0.01,48.48
Radius,-43.93,-0.40,95.03,59.41,4.96,47.54,0.01,45.16
Speed,6.64,0.42,95.08,59.41,4.91,47.39,0.01,61.54
Damage,0.23,0.40,95.00,59.42,4.99,47.55,0.01,40.62
Duration,-45.48,-0.57,95.07,59.43,4.93,47.20,0.01,42.86
Windup,-144.99,-0.14,95.01,59.43,4.98,47.23,0.01,64.10
Recoil,-18.40,-0.09,95.03,59.42,4.96,47.44,0.01,40.74
WeaponSpeed,-0.54,-0.08,95.01,59.43,4.98,47.30,0.01,58.33
Range,12.06,0.96,95.07,59.42,4.92,47.35,0.01,54.29
Splash,0.00,0.02,0.00,0.00,0.00,0.00,100.00,58.82
Recall Hunter,-7.65,-0.08,7.16,54.48,0.00,0.00,92.84,59.16
Scorpion,7.46,0.07,7.12,64.83,0.00,0.00,92.88,58.36
Beetle,-10.18,-0.10,7.16,57.00,0.00,0.00,92.84,58.96
Blink,-10.39,-0.10,7.11,61.39,0.00,0.00,92.89,58.63
Blink Hunter,-11.04,-0.11,7.12,47.56,0.00,0.00,92.88,59.69
Gunbot,-4.60,-0.05,7.10,64.83,0.00,0.00,92.90,58.37
Missilebot,-9.81,-0.10,7.15,56.19,0.00,0.00,92.85,59.03
Wasp,-0.02,-0.00,7.14,61.50,0.00,0.00,92.86,58.62
Hornet,-13.03,-0.13,7.09,48.77,0.00,0.00,92.91,59.59
Knight,-10.64,-0.11,7.22,65.70,0.00,0.00,92.78,58.29
Crossbow,-21.97,-0.22,7.12,54.86,0.00,0.00,92.88,59.13
Ballista,-42.12,-0.42,4.21,48.62,0.00,0.00,95.79,59.27
King Crab,-22.99,-0.23,4.22,49.61,0.00,0.00,95.78,59.23
Crusader,11.14,0.11,4.20,55.30,0.00,0.00,95.80,58.98
Bomber,-20.40,-0.20,4.20,53.75,0.00,0.00,95.80,59.05
Shocker,-44.43,-0.44,4.21,51.66,0.00,0.00,95.79,59.14
Recall Shocker,-36.72,-0.37,4.23,55.04,0.00,0.00,95.77,58.99
Mortar,-45.58,-0.46,4.27,64.54,0.00,0.00,95.73,58.57
Swift Shocker,-48.75,-0.49,4.20,48.72,0.00,0.00,95.80,59.27
Heavy Hunter,-16.12,-0.16,4.24,51.60,0.00,0.00,95.76,59.14
Destroyer,-32.53,-0.33,4.21,51.90,0.00,0.00,95.79,59.13
Raider,-29.00,-0.29,4.26,38.01,0.00,0.00,95.74,59.75
Turret,-25.86,-0.26,4.22,60.14,0.00,0.00,95.78,58.77
Heavy Ballista,-74.78,-0.75,2.80,58.79,0.00,0.00,97.20,58.82
Gargantua,-29.64,-0.30,2.78,71.59,0.00,0.00,97.22,58.46
Sniper,-50.33,-0.50,2.86,60.17,0.00,0.00,97.14,58.78
Advanced Blink,-8.49,-0.08,2.83,56.24,0.00,0.00,97.17,58.90
Assaultbot,-8.69,-0.09,2.89,64.29,0.00,0.00,97.11,58.66
Advancedbot,-3.94,-0.04,2.86,67.13,0.00,0.00,97.14,58.58
Behemoth,-7.15,-0.07,2.81,65.53,0.00,0.00,97.19,58.63
Advanced Mortar,-24.37,-0.24,2.85,74.26,0.00,0.00,97.15,58.37
Blaster,-28.51,-0.29,2.84,69.36,0.00,0.00,97.16,58.52
Butterfly,-29.27,-0.29,6.30,51.74,0.00,0.00,93.70,59.30
Dragonfly,-20.49,-0.20,6.37,53.20,0.00,0.00,93.63,59.21
Falcon,-36.09,-0.36,6.33,59.90,0.00,0.00,93.67,58.75
Airship,-17.27,-0.17,6.34,54.32,0.00,0.00,93.66,59.13
Advanced Recall,-17.13,-0.17,6.39,55.54,0.00,0.00,93.61,59.05
Mammoth,-3.04,-0.03,6.38,58.20,0.00,0.00,93.62,58.87
Stinger,-41.74,-0.42,6.36,42.28,0.00,0.00,93.64,59.95
Flak Turret,-28.96,-0.29,6.38,46.69,0.00,0.00,93.62,59.65
Bulwark,-52.15,-0.52,2.88,68.09,0.00,0.00,97.12,58.55
Katbus,-79.47,-0.79,2.88,63.33,0.00,0.00,97.12,58.69
Locust,-5.69,-0.06,2.94,51.85,0.00,0.00,97.06,59.04
Kraken,-434.60,-4.35,1.17,89.43,0.00,0.00,98.83,58.46
Predator,-22.30,-0.22,2.94,52.12,0.00,0.00,97.06,59.03
Valkyrie,-14.11,-0.14,2.88,56.54,0.00,0.00,97.12,58.89
Artillery,-46.38,-0.46,2.89,59.03,0.00,0.00,97.11,58.82
Advanced Destroyer,-44.24,-0.44,2.86,55.97,0.00,0.00,97.14,58.91
Shade,-50.03,-0.50,2.91,57.98,0.00,0.00,97.09,58.85
Ranking,0.01,1.19,0.00,0.00,100.00,58.82,0.00,0.00
Aggression,1.26,1.26,0.00,0.00,100.00,58.82,0.00,0.00
vs. Crab,18.76,0.19,13.31,56.71,0.00,0.00,86.69,59.15
vs. Hunter,25.14,0.25,13.32,63.73,0.00,0.00,86.68,58.07
vs. Guardian Shield,16.38,0.16,13.24,58.28,0.00,0.00,86.76,58.91
vs. Recall,-7.86,-0.08,13.33,50.14,0.00,0.00,86.67,60.16
vs. Recall Hunter,28.88,0.29,13.32,65.18,0.00,0.00,86.68,57.85
vs. Scorpion,3.48,0.03,13.35,51.66,0.00,0.00,86.65,59.93
vs. Beetle,26.19,0.26,13.22,63.03,0.00,0.00,86.78,58.18
vs. Blink,-1.39,-0.01,13.31,53.64,0.00,0.00,86.69,59.62
vs. Blink Hunter,32.26,0.32,13.34,68.37,0.00,0.00,86.66,57.35
vs. Gunbot,-1.68,-0.02,13.32,51.13,0.00,0.00,86.68,60.01
vs. Missilebot,25.42,0.25,13.32,63.75,0.00,0.00,86.68,58.07
vs. Wasp,0.82,0.01,13.31,54.47,0.00,0.00,86.69,59.49
vs. Hornet,29.29,0.29,13.34,66.81,0.00,0.00,86.66,57.59
vs. Knight,1.61,0.02,13.28,50.75,0.00,0.00,86.72,60.06
vs. Crossbow,61.52,0.62,13.37,64.91,0.00,0.00,86.63,57.88
vs. Ballista,-14.07,-0.14,4.23,61.15,0.00,0.00,95.77,58.72
vs. King Crab,62.81,0.63,4.31,62.42,0.00,0.00,95.69,58.66
vs. Crusader,46.69,0.47,4.22,58.17,0.00,0.00,95.78,58.85
vs. Bomber,-11.29,-0.11,4.26,57.70,0.00,0.00,95.74,58.87
vs. Shocker,-33.71,-0.34,4.21,58.59,0.00,0.00,95.79,58.83
vs. Recall Shocker,-47.95,-0.48,4.24,55.22,0.00,0.00,95.76,58.98
vs. Mortar,-38.65,-0.39,4.28,47.02,0.00,0.00,95.72,59.35
vs. Swift Shocker,0.13,0.00,4.21,61.26,0.00,0.00,95.79,58.72
vs. Heavy Hunter,72.63,0.73,4.22,63.62,0.00,0.00,95.78,58.61
vs. Destroyer,33.11,0.33,4.25,60.81,0.00,0.00,95.75,58.74
vs. Raider,87.98,0.88,4.25,71.56,0.00,0.00,95.75,58.26
vs. Turret,-76.23,-0.76,4.25,48.81,0.00,0.00,95.75,59.27
vs. Heavy Ballista,-148.20,-1.48,2.85,49.22,0.00,0.00,97.15,59.11
vs. Gargantua,-160.11,-1.60,2.79,38.83,0.00,0.00,97.21,59.40
vs. Sniper,-73.62,-0.74,2.87,48.27,0.00,0.00,97.13,59.14
vs. Advanced Blink,44.36,0.44,2.91,55.75,0.00,0.00,97.09,58.92
vs. Assaultbot,-20.26,-0.20,2.86,42.28,0.00,0.00,97.14,59.31
vs. Advancedbot,-6.71,-0.07,2.89,46.88,0.00,0.00,97.11,59.18
vs. Behemoth,-69.60,-0.70,2.82,43.76,0.00,0.00,97.18,59.26
vs. Advanced Mortar,-13.60,-0.14,2.82,38.83,0.00,0.00,97.18,59.40
vs. Blaster,-67.88,-0.68,2.85,41.89,0.00,0.00,97.15,59.32
vs. Butterfly,-64.66,-0.65,6.40,50.17,0.00,0.00,93.60,59.42
vs. Dragonfly,-71.72,-0.72,6.36,48.05,0.00,0.00,93.64,59.56
vs. Falcon,-103.22,-1.03,6.33,42.88,0.00,0.00,93.67,59.90
vs. Airship,-56.38,-0.56,6.37,49.43,0.00,0.00,93.63,59.46
vs. Advanced Recall,-20.72,-0.21,6.34,51.88,0.00,0.00,93.66,59.29
vs. Mammoth,-4.17,-0.04,6.30,52.07,0.00,0.00,93.70,59.28
vs. Stinger,48.46,0.48,6.36,64.41,0.00,0.00,93.64,58.44
vs. Flak Turret,9.17,0.09,6.33,62.21,0.00,0.00,93.67,58.59
vs. Bulwark,-165.84,-1.66,2.85,35.71,0.00,0.00,97.15,59.50
vs. Katbus,-198.93,-1.99,2.87,39.66,0.00,0.00,97.13,59.39
vs. Locust,-27.27,-0.27,2.92,49.27,0.00,0.00,97.08,59.11
vs. Kraken,-1884.20,-18.84,1.19,11.60,0.00,0.00,98.81,59.39
vs. Predator,51.54,0.52,2.93,55.77,0.00,0.00,97.07,58.92
vs. Valkyrie,-42.91,-0.43,2.93,49.00,0.00,0.00,97.07,59.12
vs. Artillery,-72.09,-0.72,2.90,46.90,0.00,0.00,97.10,59.18
vs. Advanced Destroyer,15.63,0.16,2.90,50.96,0.00,0.00,97.10,59.06
vs. Shade,-104.90,-1.05,2.90,45.00,0.00,0.00,97.10,59.24
vs. Ranking,0.02,1.24,0.00,0.00,100.00,58.82,0.00,0.00
vs. Aggression,1.31,1.31,0.00,0.00,100.00,58.82,0.00,0.00
Crab,33.88,0.34,7.07,48.71,0.00,0.00,92.93,42.49
Hunter,8.16,0.08,7.16,35.47,0.00,0.00,92.84,43.50
Guardian Shield,124.06,1.24,7.14,42.33,0.00,0.00,92.86,42.97
Recall,33.26,0.33,7.17,54.48,0.00,0.00,92.83,42.04
Matter,-0.11,-0.06,95.43,42.64,4.56,48.94,0.01,47.06
Energy,-0.39,-0.19,95.45,42.67,4.54,48.43,0.01,31.43
Bandwidth,-4.50,-0.09,95.61,42.66,4.38,48.72,0.01,44.00
Health,0.05,0.50,95.48,42.66,4.52,48.61,0.01,50.00
Radius,-60.51,-0.54,95.44,42.65,4.55,48.73,0.01,68.00
Speed,10.49,0.55,95.43,42.65,4.57,48.69,0.01,31.03
Damage,0.85,0.76,95.46,42.65,4.53,48.78,0.01,52.17
Duration,-76.53,-0.96,95.44,42.65,4.55,48.75,0.01,48.15
Windup,-126.10,-0.13,95.40,42.65,4.60,48.68,0.01,45.95
Recoil,-31.49,-0.16,95.42,42.65,4.57,48.73,0.01,54.84
WeaponSpeed,-0.31,-0.05,95.42,42.65,4.57,48.64,0.01,47.83
Range,15.53,1.55,95.41,42.65,4.58,48.63,0.01,57.69
Splash,0.00,0.01,0.00,0.00,0.00,0.00,100.00,42.93
Scorpion,21.10,0.21,7.08,51.88,0.00,0.00,92.92,42.25
Beetle,10.20,0.10,7.22,37.40,0.00,0.00,92.78,43.36
Blink,26.42,0.26,7.18,48.16,0.00,0.00,92.82,42.52
Blink Hunter,4.54,0.05,7.13,28.79,0.00,0.00,92.87,44.01
Gunbot,17.44,0.17,7.16,53.48,0.00,0.00,92.84,42.11
Missilebot,10.13,0.10,7.10,36.49,0.00,0.00,92.90,43.42
Wasp,9.32,0.09,7.10,45.81,0.00,0.00,92.90,42.71
Hornet,1.66,0.02,7.10,29.62,0.00,0.00,92.90,43.95
Knight,60.09,0.60,7.16,52.97,0.00,0.00,92.84,42.15
Crossbow,19.55,0.20,7.10,35.28,0.00,0.00,92.90,43.51
Ballista,33.75,0.34,4.25,44.08,0.00,0.00,95.75,42.88
King Crab,44.06,0.44,4.25,43.90,0.00,0.00,95.75,42.89
Crusader,84.43,0.84,4.19,50.30,0.00,0.00,95.81,42.61
Bomber,15.11,0.15,4.28,47.39,0.00,0.00,95.72,42.73
Shocker,47.64,0.48,4.24,46.63,0.00,0.00,95.76,42.76
Recall Shocker,49.87,0.50,4.22,51.34,0.00,0.00,95.78,42.56
Mortar,63.39,0.63,4.28,62.49,0.00,0.00,95.72,42.05
Swift Shocker,30.15,0.30,4.22,42.87,0.00,0.00,95.78,42.93
Heavy Hunter,-2.20,-0.02,4.23,39.80,0.00,0.00,95.77,43.07
Destroyer,45.36,0.45,4.20,46.40,0.00,0.00,95.80,42.78
Raider,-1.75,-0.02,4.27,31.82,0.00,0.00,95.73,43.42
Turret,20.27,0.20,4.20,56.65,0.00,0.00,95.80,42.33
Heavy Ballista,132.67,1.33,2.83,55.75,0.00,0.00,97.17,42.55
Gargantua,122.12,1.22,2.80,62.84,0.00,0.00,97.20,42.35
Sniper,55.69,0.56,2.87,58.82,0.00,0.00,97.13,42.46
Advanced Blink,58.52,0.59,2.91,49.46,0.00,0.00,97.09,42.73
Assaultbot,14.27,0.14,2.86,63.06,0.00,0.00,97.14,42.34
Advancedbot,5.49,0.05,2.89,57.50,0.00,0.00,97.11,42.49
Behemoth,100.51,1.01,2.87,61.96,0.00,0.00,97.13,42.37
Advanced Mortar,33.52,0.34,2.83,66.07,0.00,0.00,97.17,42.25
Blaster,32.75,0.33,2.83,59.41,0.00,0.00,97.17,42.45
Butterfly,17.80,0.18,6.30,44.10,0.00,0.00,93.70,42.85
Dragonfly,3.41,0.03,6.44,42.97,0.00,0.00,93.56,42.93
Falcon,44.62,0.45,6.30,54.01,0.00,0.00,93.70,42.18
Airship,-7.49,-0.07,6.35,41.87,0.00,0.00,93.65,43.00
Advanced Recall,23.59,0.24,6.34,49.48,0.00,0.00,93.66,42.48
Mammoth,96.58,0.97,6.36,52.59,0.00,0.00,93.64,42.27
Stinger,10.37,0.10,6.32,35.33,0.00,0.00,93.68,43.44
Flak Turret,-9.10,-0.09,6.33,35.24,0.00,0.00,93.67,43.45
Bulwark,58.79,0.59,2.88,60.40,0.00,0.00,97.12,42.41
Katbus,106.13,1.06,2.91,57.64,0.00,0.00,97.09,42.49
Locust,5.11,0.05,2.89,43.28,0.00,0.00,97.11,42.92
Kraken,667.80,6.68,1.17,85.95,0.00,0.00,98.83,42.42
Predator,-2.16,-0.02,2.92,40.81,0.00,0.00,97.08,42.99
Valkyrie,3.39,0.03,2.87,44.96,0.00,0.00,97.13,42.87
Artillery,55.94,0.56,2.94,54.71,0.00,0.00,97.06,42.57
Advanced Destroyer,42.16,0.42,2.91,51.32,0.00,0.00,97.09,42.68
Shade,45.38,0.45,2.93,51.59,0.00,0.00,97.07,42.67
Ranking,-0.00,-0.11,0.00,0.00,100.00,42.93,0.00,0.00
Aggression,0.06,0.06,0.00,0.00,100.00,42.93,0.00,0.00
vs. Crab,-20.63,-0.21,13.40,38.05,0.00,0.00,86.60,43.68
vs. Hunter,-3.21,-0.03,13.34,46.21,0.00,0.00,86.66,42.42
vs. Guardian Shield,97.90,0.98,13.11,45.71,0.00,0.00,86.89,42.51
vs. Recall,-29.53,-0.30,13.28,34.57,0.00,0.00,86.72,44.21
vs. Recall Hunter,4.93,0.05,13.36,49.74,0.00,0.00,86.64,41.88
vs. Scorpion,-15.89,-0.16,13.35,34.37,0.00,0.00,86.65,44.25
vs. Beetle,-6.43,-0.06,13.37,44.63,0.00,0.00,86.63,42.66
vs. Blink,-25.55,-0.26,13.28,38.10,0.00,0.00,86.72,43.67
vs. Blink Hunter,16.75,0.17,13.33,55.20,0.00,0.00,86.67,41.04
vs. Gunbot,-12.72,-0.13,13.29,36.46,0.00,0.00,86.71,43.92
vs. Missilebot,-2.87,-0.03,13.37,46.14,0.00,0.00,86.63,42.43
vs. Wasp,-8.83,-0.09,13.37,38.83,0.00,0.00,86.63,43.56
vs. Hornet,9.46,0.09,13.30,52.81,0.00,0.00,86.70,41.41
vs. Knight,-55.55,-0.56,13.32,35.86,0.00,0.00,86.68,44.01
vs. Crossbow,-3.22,-0.03,13.25,47.17,0.00,0.00,86.75,42.28
vs. Ballista,-53.80,-0.54,4.20,49.25,0.00,0.00,95.80,42.65
vs. King Crab,-45.46,-0.45,4.29,47.04,0.00,0.00,95.71,42.74
vs. Crusader,-81.20,-0.81,4.20,41.84,0.00,0.00,95.80,42.98
vs. Bomber,-31.63,-0.32,4.31,44.81,0.00,0.00,95.69,42.84
vs. Shocker,-86.90,-0.87,4.22,46.21,0.00,0.00,95.78,42.78
vs. Recall Shocker,-110.80,-1.11,4.23,41.87,0.00,0.00,95.77,42.97
vs. Mortar,-94.83,-0.95,4.28,33.78,0.00,0.00,95.72,43.34
vs. Swift Shocker,-51.97,-0.52,4.23,48.99,0.00,0.00,95.77,42.66
vs. Heavy Hunter,24.88,0.25,4.25,48.82,0.00,0.00,95.75,42.67
vs. Destroyer,-42.31,-0.42,4.24,45.55,0.00,0.00,95.76,42.81
vs. Raider,87.36,0.87,4.23,62.51,0.00,0.00,95.77,42.06
vs. Turret,-108.51,-1.09,4.24,38.69,0.00,0.00,95.76,43.12
vs. Heavy Ballista,-263.73,-2.64,2.85,38.42,0.00,0.00,97.15,43.06
vs. Gargantua,-253.17,-2.53,2.86,28.05,0.00,0.00,97.14,43.37
vs. Sniper,-127.37,-1.27,2.85,36.43,0.00,0.00,97.15,43.12
vs. Advanced Blink,-35.49,-0.35,2.91,40.82,0.00,0.00,97.09,42.99
vs. Assaultbot,-22.26,-0.22,2.89,33.42,0.00,0.00,97.11,43.21
vs. Advancedbot,-19.13,-0.19,2.87,33.38,0.00,0.00,97.13,43.21
vs. Behemoth,-106.59,-1.07,2.86,32.98,0.00,0.00,97.14,43.22
vs. Advanced Mortar,-81.71,-0.82,2.83,26.86,0.00,0.00,97.17,43.40
vs. Blaster,-123.33,-1.23,2.82,31.24,0.00,0.00,97.18,43.27
vs. Butterfly,168.48,1.68,6.34,57.07,0.00,0.00,93.66,41.97
vs. Dragonfly,172.32,1.72,6.33,55.44,0.00,0.00,93.67,42.08
vs. Falcon,-21.02,-0.21,6.38,43.80,0.00,0.00,93.62,42.87
vs. Airship,189.97,1.90,6.34,56.59,0.00,0.00,93.66,42.00
vs. Advanced Recall,-41.29,-0.41,6.38,44.63,0.00,0.00,93.62,42.81
vs. Mammoth,-115.52,-1.16,6.31,41.76,0.00,0.00,93.69,43.01
vs. Stinger,13.50,0.13,6.25,58.50,0.00,0.00,93.75,41.89
vs. Flak Turret,51.57,0.52,6.35,60.50,0.00,0.00,93.65,41.74
vs. Bulwark,-112.35,-1.12,2.86,38.13,0.00,0.00,97.14,43.07
vs. Katbus,-191.74,-1.92,2.89,39.85,0.00,0.00,97.11,43.02
vs. Locust,47.90,0.48,2.94,54.24,0.00,0.00,97.06,42.59
vs. Kraken,-2365.13,-23.65,1.15,12.04,0.00,0.00,98.85,43.29
vs. Predator,23.85,0.24,2.93,53.72,0.00,0.00,97.07,42.60
vs. Valkyrie,138.88,1.39,2.88,53.72,0.00,0.00,97.12,42.61
vs. Artillery,-146.85,-1.47,2.88,41.15,0.00,0.00,97.12,42.98
vs. Advanced Destroyer,-41.24,-0.41,2.88,45.91,0.00,0.00,97.12,42.84
vs. Shade,-67.29,-0.67,2.86,45.26,0.00,0.00,97.14,42.86
vs. Ranking,-0.00,-0.01,0.00,0.00,100.00,42.93,0.00,0.00
vs. Aggression,-0.06,-0.06,0.00,0.00,100.00,42.93,0.00,0.00
Crab,0.99,0.01,7.11,57.92,0.00,0.00,92.89,58.03
Hunter,-3.96,-0.04,7.13,55.42,0.00,0.00,92.87,58.22
Guardian Shield,189.64,1.90,7.13,59.01,0.00,0.00,92.87,57.95
Recall,-4.71,-0.05,7.13,64.83,0.00,0.00,92.87,57.50
Recall Hunter,-3.26,-0.03,7.07,51.88,0.00,0.00,92.93,58.49
Matter,0.16,0.08,96.70,58.40,3.29,46.86,0.00,45.45
Energy,0.00,-0.01,0.00,0.00,0.00,0.00,100.00,58.02
Bandwidth,3.93,0.04,96.76,58.38,3.24,47.36,0.00,47.37
Health,0.02,0.31,96.72,58.37,3.28,47.68,0.00,36.84
Radius,-15.85,-0.14,96.73,58.37,3.26,47.79,0.01,51.72
Speed,2.00,0.19,96.70,58.37,3.29,47.92,0.00,35.29
Damage,0.13,0.12,96.74,58.38,3.26,47.36,0.00,63.16
Duration,-2.82,-0.04,96.73,58.37,3.26,47.74,0.00,35.29
Windup,-10.25,-0.13,96.74,58.39,3.25,47.03,0.01,42.31
Recoil,0.00,-0.03,0.00,0.00,0.00,0.00,100.00,58.02
WeaponSpeed,0.00,-0.00,0.00,0.00,0.00,0.00,100.00,58.02
Range,-6.54,-0.01,96.73,58.39,3.27,47.16,0.01,40.00
Splash,0.00,0.01,0.00,0.00,0.00,0.00,100.00,58.02
Beetle,-3.92,-0.04,7.17,55.98,0.00,0.00,92.83,58.18
Blink,-5.92,-0.06,7.19,63.62,0.00,0.00,92.81,57.59
Blink Hunter,-3.50,-0.03,7.10,49.71,0.00,0.00,92.90,58.66
Gunbot,-2.29,-0.02,7.15,64.80,0.00,0.00,92.85,57.50
Missilebot,-4.09,-0.04,7.19,55.23,0.00,0.00,92.81,58.24
Wasp,-0.38,-0.00,7.10,58.92,0.00,0.00,92.90,57.95
Hornet,-4.69,-0.05,7.14,54.11,0.00,0.00,92.86,58.32
Knight,-13.44,-0.13,7.13,66.94,0.00,0.00,92.87,57.34
Crossbow,-7.99,-0.08,7.09,53.85,0.00,0.00,92.91,58.34
Ballista,-20.44,-0.20,4.22,50.07,0.00,0.00,95.78,58.37
King Crab,-12.60,-0.13,4.22,51.50,0.00,0.00,95.78,58.31
Crusader,-8.69,-0.09,4.23,55.31,0.00,0.00,95.77,58.14
Bomber,-2.62,-0.03,4.18,53.21,0.00,0.00,95.82,58.23
Shocker,-20.66,-0.21,4.22,52.84,0.00,0.00,95.78,58.25
Recall Shocker,-16.13,-0.16,4.20,55.40,0.00,0.00,95.80,58.14
Mortar,-14.17,-0.14,4.26,64.06,0.00,0.00,95.74,57.75
Swift Shocker,-20.47,-0.20,4.23,52.44,0.00,0.00,95.77,58.27
Heavy Hunter,-7.52,-0.08,4.29,52.07,0.00,0.00,95.71,58.29
Destroyer,-15.12,-0.15,4.20,53.16,0.00,0.00,95.80,58.24
Raider,-16.13,-0.16,4.23,37.51,0.00,0.00,95.77,58.93
Turret,-11.70,-0.12,4.29,59.00,0.00,0.00,95.71,57.98
Heavy Ballista,-35.38,-0.35,2.82,60.08,0.00,0.00,97.18,57.96
Gargantua,-13.33,-0.13,2.76,73.72,0.00,0.00,97.24,57.58
Sniper,-17.15,-0.17,2.82,60.19,0.00,0.00,97.18,57.96
Advanced Blink,-0.90,-0.01,2.83,59.35,0.00,0.00,97.17,57.98
Assaultbot,-3.67,-0.04,2.84,66.15,0.00,0.00,97.16,57.78
Advancedbot,-0.75,-0.01,2.87,68.72,0.00,0.00,97.13,57.71
Behemoth,-16.98,-0.17,2.86,66.10,0.00,0.00,97.14,57.78
Advanced Mortar,-4.62,-0.05,2.86,73.49,0.00,0.00,97.14,57.57
Blaster,-10.66,-0.11,2.83,69.74,0.00,0.00,97.17,57.68
Butterfly,-16.66,-0.17,6.39,55.20,0.00,0.00,93.61,58.22
Dragonfly,-12.15,-0.12,6.31,59.28,0.00,0.00,93.69,57.94
Falcon,-14.86,-0.15,6.34,60.85,0.00,0.00,93.66,57.83
Airship,-8.92,-0.09,6.35,56.47,0.00,0.00,93.65,58.13
Advanced Recall,-7.45,-0.07,6.33,58.51,0.00,0.00,93.67,57.99
Mammoth,-17.12,-0.17,6.35,59.37,0.00,0.00,93.65,57.93
Stinger,-19.90,-0.20,6.40,48.23,0.00,0.00,93.60,58.69
Flak Turret,-20.63,-0.21,6.37,45.13,0.00,0.00,93.63,58.90
Bulwark,-19.60,-0.20,2.90,68.44,0.00,0.00,97.10,57.71
Katbus,-31.44,-0.31,2.87,63.54,0.00,0.00,97.13,57.86
Locust,-5.07,-0.05,2.91,58.38,0.00,0.00,97.09,58.01
Kraken,143.99,1.44,1.17,89.00,0.00,0.00,98.83,57.65
Predator,-9.83,-0.10,2.93,53.16,0.00,0.00,97.07,58.17
Valkyrie,-7.08,-0.07,2.96,57.88,0.00,0.00,97.04,58.03
Artillery,-17.30,-0.17,2.91,58.76,0.00,0.00,97.09,58.00
Advanced Destroyer,-14.09,-0.14,2.93,57.47,0.00,0.00,97.07,58.04
Shade,-21.40,-0.21,2.94,61.43,0.00,0.00,97.06,57.92
Ranking,0.03,2.38,0.00,0.00,100.00,58.02,0.00,0.00
Aggression,2.40,2.40,0.00,0.00,100.00,58.02,0.00,0.00
vs. Crab,-6.49,-0.06,13.35,51.95,0.00,0.00,86.65,58.96
vs. Hunter,13.40,0.13,13.33,65.43,0.00,0.00,86.67,56.88
vs. Guardian Shield,-98.62,-0.99,13.17,55.82,0.00,0.00,86.83,58.36
vs. Recall,-23.53,-0.24,13.34,48.30,0.00,0.00,86.66,59.52
vs. Recall Hunter,12.03,0.12,13.28,65.76,0.00,0.00,86.72,56.84
vs. Scorpion,-3.32,-0.03,13.32,50.09,0.00,0.00,86.68,59.24
vs. Beetle,15.49,0.15,13.28,65.01,0.00,0.00,86.72,56.95
vs. Blink,-13.99,-0.14,13.41,53.60,0.00,0.00,86.59,58.71
vs. Blink Hunter,21.77,0.22,13.35,69.58,0.00,0.00,86.65,56.24
vs. Gunbot,-14.47,-0.14,13.23,45.40,0.00,0.00,86.77,59.95
vs. Missilebot,14.02,0.14,13.31,65.47,0.00,0.00,86.69,56.88
vs. Wasp,-2.08,-0.02,13.33,52.42,0.00,0.00,86.67,58.88
vs. Hornet,16.53,0.17,13.33,68.61,0.00,0.00,86.67,56.39
vs. Knight,-51.24,-0.51,13.37,46.27,0.00,0.00,86.63,59.84
vs. Crossbow,47.63,0.48,13.28,66.77,0.00,0.00,86.72,56.68
