Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Knight,-1.47,-0.01,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-2.69,-0.03,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-6.36,-0.06,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-3.58,-0.04,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,0.80,0.01,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-2.99,-0.03,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-6.46,-0.06,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-5.79,-0.06,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-6.54,-0.07,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-7.14,-0.07,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-2.72,-0.03,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-5.32,-0.05,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-4.28,-0.04,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-3.98,-0.04,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-12.52,-0.13,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-5.67,-0.06,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-7.35,-0.07,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-2.48,-0.02,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-1.27,-0.01,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-0.75,-0.01,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-1.53,-0.02,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-4.33,-0.04,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-4.40,-0.04,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-4.83,-0.05,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-3.28,-0.03,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-5.53,-0.06,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-2.90,-0.03,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-2.50,-0.03,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-0.98,-0.01,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-6.24,-0.06,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-4.75,-0.05,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-9.06,-0.09,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-12.68,-0.13,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-1.30,-0.01,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-71.77,-0.72,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-3.73,-0.04,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-2.56,-0.03,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-7.24,-0.07,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-6.72,-0.07,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-7.25,-0.07,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,0.00,0.14,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,0.14,0.14,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,2.59,0.03,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,3.53,0.04,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,0.37,0.00,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-0.95,-0.01,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,3.97,0.04,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.51,0.01,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,3.63,0.04,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-0.08,-0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,4.46,0.04,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,0.04,0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,3.60,0.04,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.11,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,4.04,0.04,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,0.47,0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,8.41,0.08,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,-0.92,-0.01,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,8.31,0.08,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,6.44,0.06,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-1.29,-0.01,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,-3.26,-0.03,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-6.05,-0.06,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-4.12,-0.04,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,0.83,0.01,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,10.13,0.10,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,4.83,0.05,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,11.85,0.12,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-9.23,-0.09,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-17.40,-0.17,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-17.72,-0.18,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-8.56,-0.09,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,6.30,0.06,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-2.61,-0.03,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-0.76,-0.01,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-8.45,-0.08,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-0.64,-0.01,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-7.26,-0.07,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-7.74,-0.08,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-8.46,-0.08,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-12.69,-0.13,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,-6.63,-0.07,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-2.57,-0.03,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,0.05,0.00,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,7.01,0.07,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,1.89,0.02,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-18.31,-0.18,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-23.24,-0.23,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-3.09,-0.03,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-233.01,-2.33,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,7.33,0.07,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,-4.69,-0.05,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-7.55,-0.08,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,2.32,0.02,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-11.90,-0.12,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,0.00,0.14,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,0.15,0.15,0.00,0.00,100.00,49.96,0.00,0.00
Crab,2.35,0.02,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,1.03,0.01,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-20.05,-0.15,13.24,49.42,0.00,0.00,86.76,50.04
Recall,2.35,0.02,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,115.78,0.84,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,1.44,0.01,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,1.13,0.01,13.36,46.21,0.00,0.00,86.64,50.53
Blink,1.94,0.01,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,0.77,0.01,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,1.20,0.01,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,1.12,0.01,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,0.60,0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,0.63,0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,4.31,0.03,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,2.05,0.01,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,5.14,0.04,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,6.05,0.04,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,11.47,0.08,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,1.87,0.01,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,6.26,0.05,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,6.62,0.05,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,8.59,0.06,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,4.01,0.03,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,0.48,0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,6.49,0.05,4.23,48.41,0.00,0.00,95.77,50.02
Raider,0.41,0.00,4.25,33.58,0.00,0.00,95.75,50.68
Turret,3.61,0.03,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,18.72,0.14,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,15.51,0.11,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,7.52,0.05,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,7.86,0.06,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,1.89,0.01,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,0.83,0.01,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,13.22,0.10,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,4.46,0.03,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,4.29,0.03,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,2.76,0.02,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,0.65,0.00,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,5.76,0.04,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-0.72,-0.01,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,3.09,0.02,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,12.29,0.09,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,1.84,0.01,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-0.70,-0.01,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,8.37,0.06,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,14.68,0.11,2.89,59.55,0.00,0.00,97.11,49.67
Locust,0.61,0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,89.79,0.65,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-0.13,-0.00,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,1.24,0.01,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,7.72,0.06,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,6.09,0.04,2.91,52.39,0.00,0.00,97.09,49.88
Shade,5.77,0.04,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-0.02,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.02,-0.02,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,-2.74,-0.02,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,-0.36,-0.00,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,11.78,0.09,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-4.03,-0.03,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,0.83,0.01,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,-2.18,-0.02,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,-0.87,-0.01,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-3.44,-0.03,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,2.31,0.02,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,-1.62,-0.01,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,-0.40,-0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,-1.17,-0.01,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,1.32,0.01,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-7.69,-0.06,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,-0.43,-0.00,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,-7.36,-0.05,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,-6.55,-0.05,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-11.15,-0.08,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-4.43,-0.03,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,-11.97,-0.09,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-15.20,-0.11,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-13.20,-0.10,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,-6.94,-0.05,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,3.95,0.03,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,-5.50,-0.04,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,12.48,0.09,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-14.97,-0.11,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-37.48,-0.27,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-36.19,-0.26,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-17.97,-0.13,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-4.93,-0.04,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-2.92,-0.02,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-2.59,-0.02,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-14.58,-0.11,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-11.61,-0.08,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-17.15,-0.12,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,24.53,0.18,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,24.33,0.18,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-3.04,-0.02,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,27.12,0.20,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-5.68,-0.04,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-15.98,-0.12,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,1.89,0.01,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,7.55,0.05,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-15.29,-0.11,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-26.88,-0.20,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,6.80,0.05,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-308.99,-2.25,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,4.16,0.03,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,20.33,0.15,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-21.05,-0.15,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-5.88,-0.04,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-9.18,-0.07,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.02,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.02,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
Crab,0.54,0.01,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,0.44,0.01,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,46.22,0.92,13.24,49.42,0.00,0.00,86.76,50.04
Recall,0.15,0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,0.52,0.01,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,38.87,0.78,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,0.46,0.01,13.36,46.21,0.00,0.00,86.64,50.53
Blink,0.03,0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,0.52,0.01,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,0.07,0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,0.44,0.01,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,0.11,0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,0.43,0.01,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-0.05,-0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,0.87,0.02,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-2.47,-0.05,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-1.63,-0.03,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,-1.06,-0.02,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-0.33,-0.01,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-2.82,-0.06,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-2.27,-0.05,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-2.04,-0.04,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-2.89,-0.06,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-1.25,-0.03,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-2.00,-0.04,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-2.17,-0.04,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-1.79,-0.04,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-5.14,-0.10,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-1.88,-0.04,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-2.37,-0.05,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-0.12,-0.00,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.49,-0.01,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-0.09,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-2.04,-0.04,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-0.85,-0.02,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-1.37,-0.03,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-2.36,-0.05,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-1.50,-0.03,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-2.00,-0.04,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-1.33,-0.03,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-0.98,-0.02,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-2.34,-0.05,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-2.76,-0.06,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-2.84,-0.06,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-3.20,-0.06,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-4.61,-0.09,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-0.71,-0.01,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,18.49,0.37,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-1.48,-0.03,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-1.26,-0.03,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-2.47,-0.05,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-2.02,-0.04,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-3.18,-0.06,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,0.00,0.58,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,0.29,0.59,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,-0.96,-0.02,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,1.69,0.03,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-14.40,-0.29,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-3.17,-0.06,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,1.53,0.03,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,-0.48,-0.01,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,1.96,0.04,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-1.91,-0.04,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,2.78,0.06,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,-1.87,-0.04,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,1.78,0.04,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,-0.30,-0.01,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,2.08,0.04,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-6.82,-0.14,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,6.01,0.12,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,-9.70,-0.19,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,-9.69,-0.19,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-5.71,-0.11,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-4.46,-0.09,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,-10.51,-0.21,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-10.51,-0.21,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-13.12,-0.26,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,-9.60,-0.19,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,5.40,0.11,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,1.38,0.03,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,6.27,0.13,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-9.50,-0.19,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-22.91,-0.46,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-17.61,-0.35,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-8.33,-0.17,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,1.96,0.04,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-2.38,-0.05,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-1.86,-0.04,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-8.95,-0.18,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-11.12,-0.22,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-11.79,-0.24,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-6.18,-0.12,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-6.91,-0.14,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-9.97,-0.20,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,-4.57,-0.09,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-4.18,-0.08,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-5.27,-0.11,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,-3.63,-0.07,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,1.88,0.04,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-15.90,-0.32,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-17.38,-0.35,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-2.99,-0.06,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-195.50,-3.91,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,3.85,0.08,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,-3.64,-0.07,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-11.41,-0.23,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,1.66,0.03,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-11.71,-0.23,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,0.00,0.60,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,0.30,0.60,0.00,0.00,100.00,49.96,0.00,0.00
Crab,2.50,0.02,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,0.52,0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-41.46,-0.30,13.24,49.42,0.00,0.00,86.76,50.04
Recall,1.79,0.01,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,0.62,0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,1.48,0.01,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,133.76,0.97,13.36,46.21,0.00,0.00,86.64,50.53
Blink,1.70,0.01,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,0.31,0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,0.91,0.01,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,0.62,0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,0.56,0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-0.05,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,3.96,0.03,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,0.82,0.01,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,4.35,0.03,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,7.35,0.05,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,12.95,0.09,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,1.96,0.01,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,5.63,0.04,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,5.01,0.04,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,7.40,0.05,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,4.80,0.03,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-0.47,-0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,5.66,0.04,4.23,48.41,0.00,0.00,95.77,50.02
Raider,0.11,0.00,4.25,33.58,0.00,0.00,95.75,50.68
Turret,1.07,0.01,4.24,56.79,0.00,0.00,95.76,49.65
